MAINTENANCE_AGENCY_ID,CUBE_MAPPING_ID,NAME,CODE,SOURCE_CUBE_ID,DESTINATION_CUBE_ID,DESCRIPTION
ECB,M_F_08.01.b_REF_FINREP 201,F_08.01.b-->F_08.01.b_REF__FINREP 201,M_F_08.01.b_REF_FINREP 201,EBA_FINREP_EBA_F_08.01.b_FINREP_2017-A,FINREP_REF_F_08.01.b_REF_FINREP 201,"Mapping cubes, source cube: F_08.01.b, target cube: F_08.01.b_REF, version: FINREP 201"
ECB,M_F_16.07.a_REF_FINREP 201,F_16.07.a-->F_16.07.a_REF__FINREP 201,M_F_16.07.a_REF_FINREP 201,EBA_FINREP_EBA_F_16.07.a_FINREP_2017-A,FINREP_REF_F_16.07.a_REF_FINREP 201,"Mapping cubes, source cube: F_16.07.a, target cube: F_16.07.a_REF, version: FINREP 201"
ECB,M_F_11.03.1_REF_FINREP 201,F_11.03.1-->F_11.03.1_REF__FINREP 201,M_F_11.03.1_REF_FINREP 201,EBA_FINREP_EBA_F_11.03.1_FINREP_2017-A,FINREP_REF_F_11.03.1_REF_FINREP 201,"Mapping cubes, source cube: F_11.03.1, target cube: F_11.03.1_REF, version: FINREP 201"
ECB,M_F_16.07.b_REF_FINREP 201,F_16.07.b-->F_16.07.b_REF__FINREP 201,M_F_16.07.b_REF_FINREP 201,EBA_FINREP_EBA_F_16.07.b_FINREP_2017-A,FINREP_REF_F_16.07.b_REF_FINREP 201,"Mapping cubes, source cube: F_16.07.b, target cube: F_16.07.b_REF, version: FINREP 201"
ECB,M_F_18.00.d_REF_FINREP 3.0,F_18.00.d-->F_18.00.d_REF__FINREP 3.0,M_F_18.00.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.d_FINREP_3.0-Ind,FINREP_REF_F_18.00.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.d, target cube: F_18.00.d_REF, version: FINREP 3.0"
ECB,M_F_25.01.a_REF_FINREP 3.0,F_25.01.a-->F_25.01.a_REF__FINREP 3.0,M_F_25.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.a_FINREP_3.0-Ind,FINREP_REF_F_25.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.a, target cube: F_25.01.a_REF, version: FINREP 3.0"
ECB,M_F_19.00.e_REF_FINREP 3.0,F_19.00.e-->F_19.00.e_REF__FINREP 3.0,M_F_19.00.e_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.e_FINREP_3.0-Ind,FINREP_REF_F_19.00.e_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.e, target cube: F_19.00.e_REF, version: FINREP 3.0"
ECB,M_F_25.01.b_REF_FINREP 3.0,F_25.01.b-->F_25.01.b_REF__FINREP 3.0,M_F_25.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.b_FINREP_3.0-Ind,FINREP_REF_F_25.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.b, target cube: F_25.01.b_REF, version: FINREP 3.0"
ECB,M_F_18.00.b_REF_FINREP 3.0,F_18.00.b-->F_18.00.b_REF__FINREP 3.0,M_F_18.00.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.b_FINREP_3.0-Ind,FINREP_REF_F_18.00.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.b, target cube: F_18.00.b_REF, version: FINREP 3.0"
ECB,M_F_12.01.a_REF_FINREP 3.0,F_12.01.a-->F_12.01.a_REF__FINREP 3.0,M_F_12.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_12.01.a_FINREP_3.0-Ind,FINREP_REF_F_12.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_12.01.a, target cube: F_12.01.a_REF, version: FINREP 3.0"
ECB,M_F_16.07.a_REF_FINREP 3.0,F_16.07.a-->F_16.07.a_REF__FINREP 3.0,M_F_16.07.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.07.a_FINREP_3.0-Ind,FINREP_REF_F_16.07.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.07.a, target cube: F_16.07.a_REF, version: FINREP 3.0"
ECB,M_F_20.07.1_REF_FINREP 3.0,F_20.07.1-->F_20.07.1_REF__FINREP 3.0,M_F_20.07.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.07.1_FINREP_3.0-Ind,FINREP_REF_F_20.07.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.07.1, target cube: F_20.07.1_REF, version: FINREP 3.0"
ECB,M_F_18.00.a_REF_FINREP 3.0,F_18.00.a-->F_18.00.a_REF__FINREP 3.0,M_F_18.00.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.a_FINREP_3.0-Ind,FINREP_REF_F_18.00.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.a, target cube: F_18.00.a_REF, version: FINREP 3.0"
ECB,M_F_04.03.1_REF_FINREP 3.0,F_04.03.1-->F_04.03.1_REF__FINREP 3.0,M_F_04.03.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.03.1_FINREP_3.0-Ind,FINREP_REF_F_04.03.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.03.1, target cube: F_04.03.1_REF, version: FINREP 3.0"
ECB,M_F_25.01.d_REF_FINREP 3.0,F_25.01.d-->F_25.01.d_REF__FINREP 3.0,M_F_25.01.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.d_FINREP_3.0-Ind,FINREP_REF_F_25.01.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.d, target cube: F_25.01.d_REF, version: FINREP 3.0"
ECB,M_F_12.01.b_REF_FINREP 3.0,F_12.01.b-->F_12.01.b_REF__FINREP 3.0,M_F_12.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_12.01.b_FINREP_3.0-Ind,FINREP_REF_F_12.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_12.01.b, target cube: F_12.01.b_REF, version: FINREP 3.0"
ECB,M_F_19.00.c_REF_FINREP 3.0,F_19.00.c-->F_19.00.c_REF__FINREP 3.0,M_F_19.00.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.c_FINREP_3.0-Ind,FINREP_REF_F_19.00.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.c, target cube: F_19.00.c_REF, version: FINREP 3.0"
ECB,M_F_16.07.b_REF_FINREP 3.0,F_16.07.b-->F_16.07.b_REF__FINREP 3.0,M_F_16.07.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.07.b_FINREP_3.0-Ind,FINREP_REF_F_16.07.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.07.b, target cube: F_16.07.b_REF, version: FINREP 3.0"
ECB,M_F_16.04.1_REF_FINREP 3.0,F_16.04.1-->F_16.04.1_REF__FINREP 3.0,M_F_16.04.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_16.04.1_FINREP_3.0-Ind,FINREP_REF_F_16.04.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_16.04.1, target cube: F_16.04.1_REF, version: FINREP 3.0"
ECB,M_F_25.02.c_REF_FINREP 3.0,F_25.02.c-->F_25.02.c_REF__FINREP 3.0,M_F_25.02.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.02.c_FINREP_3.0-Ind,FINREP_REF_F_25.02.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.02.c, target cube: F_25.02.c_REF, version: FINREP 3.0"
ECB,M_F_04.02.1_REF_FINREP 3.0,F_04.02.1-->F_04.02.1_REF__FINREP 3.0,M_F_04.02.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.02.1_FINREP_3.0-Ind,FINREP_REF_F_04.02.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.02.1, target cube: F_04.02.1_REF, version: FINREP 3.0"
ECB,M_F_04.04.1_REF_FINREP 3.0,F_04.04.1-->F_04.04.1_REF__FINREP 3.0,M_F_04.04.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.04.1_FINREP_3.0-Ind,FINREP_REF_F_04.04.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.04.1, target cube: F_04.04.1_REF, version: FINREP 3.0"
ECB,M_F_19.00.d_REF_FINREP 3.0,F_19.00.d-->F_19.00.d_REF__FINREP 3.0,M_F_19.00.d_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.d_FINREP_3.0-Ind,FINREP_REF_F_19.00.d_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.d, target cube: F_19.00.d_REF, version: FINREP 3.0"
ECB,M_F_25.01.c_REF_FINREP 3.0,F_25.01.c-->F_25.01.c_REF__FINREP 3.0,M_F_25.01.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.01.c_FINREP_3.0-Ind,FINREP_REF_F_25.01.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.01.c, target cube: F_25.01.c_REF, version: FINREP 3.0"
ECB,M_F_08.01.a_REF_FINREP 3.0,F_08.01.a-->F_08.01.a_REF__FINREP 3.0,M_F_08.01.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_08.01.a_FINREP_3.0-Ind,FINREP_REF_F_08.01.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_08.01.a, target cube: F_08.01.a_REF, version: FINREP 3.0"
ECB,M_F_20.05.a_REF_FINREP 3.0,F_20.05.a-->F_20.05.a_REF__FINREP 3.0,M_F_20.05.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.05.a_FINREP_3.0-Ind,FINREP_REF_F_20.05.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.05.a, target cube: F_20.05.a_REF, version: FINREP 3.0"
ECB,M_F_04.02.2_REF_FINREP 3.0,F_04.02.2-->F_04.02.2_REF__FINREP 3.0,M_F_04.02.2_REF_FINREP 3.0,EBA_FINREP_EBA_F_04.02.2_FINREP_3.0-Ind,FINREP_REF_F_04.02.2_REF_FINREP 3.0,"Mapping cubes, source cube: F_04.02.2, target cube: F_04.02.2_REF, version: FINREP 3.0"
ECB,M_F_20.05.b_REF_FINREP 3.0,F_20.05.b-->F_20.05.b_REF__FINREP 3.0,M_F_20.05.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_20.05.b_FINREP_3.0-Ind,FINREP_REF_F_20.05.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_20.05.b, target cube: F_20.05.b_REF, version: FINREP 3.0"
ECB,M_F_08.01.b_REF_FINREP 3.0,F_08.01.b-->F_08.01.b_REF__FINREP 3.0,M_F_08.01.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_08.01.b_FINREP_3.0-Ind,FINREP_REF_F_08.01.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_08.01.b, target cube: F_08.01.b_REF, version: FINREP 3.0"
ECB,M_F_18.00.e_REF_FINREP 3.0,F_18.00.e-->F_18.00.e_REF__FINREP 3.0,M_F_18.00.e_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.e_FINREP_3.0-Ind,FINREP_REF_F_18.00.e_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.e, target cube: F_18.00.e_REF, version: FINREP 3.0"
ECB,M_F_15.00.a_REF_FINREP 3.0,F_15.00.a-->F_15.00.a_REF__FINREP 3.0,M_F_15.00.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_15.00.a_FINREP_3.0-Ind,FINREP_REF_F_15.00.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_15.00.a, target cube: F_15.00.a_REF, version: FINREP 3.0"
ECB,M_F_09.01.1_REF_FINREP 3.0,F_09.01.1-->F_09.01.1_REF__FINREP 3.0,M_F_09.01.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_09.01.1_FINREP_3.0-Ind,FINREP_REF_F_09.01.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_09.01.1, target cube: F_09.01.1_REF, version: FINREP 3.0"
ECB,M_F_25.02.b_REF_FINREP 3.0,F_25.02.b-->F_25.02.b_REF__FINREP 3.0,M_F_25.02.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.02.b_FINREP_3.0-Ind,FINREP_REF_F_25.02.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.02.b, target cube: F_25.02.b_REF, version: FINREP 3.0"
ECB,M_F_19.00.b_REF_FINREP 3.0,F_19.00.b-->F_19.00.b_REF__FINREP 3.0,M_F_19.00.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.b_FINREP_3.0-Ind,FINREP_REF_F_19.00.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.b, target cube: F_19.00.b_REF, version: FINREP 3.0"
ECB,M_F_20.04_REF_FINREP 2.9,F_20.04-->F_20.04_REF__FINREP 2.9,M_F_20.04_REF_FINREP 2.9,EBA_FINREP_EBA_F_20.04_FINREP_2.9.1-Ind,FINREP_REF_F_20.04_REF_FINREP 2.9,"Mapping cubes, source cube: F_20.04, target cube: F_20.04_REF, version: FINREP 2.9"
ECB,M_F_15.00.b_REF_FINREP 3.0,F_15.00.b-->F_15.00.b_REF__FINREP 3.0,M_F_15.00.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_15.00.b_FINREP_3.0-Ind,FINREP_REF_F_15.00.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_15.00.b, target cube: F_15.00.b_REF, version: FINREP 3.0"
ECB,M_F_18.00.c_REF_FINREP 3.0,F_18.00.c-->F_18.00.c_REF__FINREP 3.0,M_F_18.00.c_REF_FINREP 3.0,EBA_FINREP_EBA_F_18.00.c_FINREP_3.0-Ind,FINREP_REF_F_18.00.c_REF_FINREP 3.0,"Mapping cubes, source cube: F_18.00.c, target cube: F_18.00.c_REF, version: FINREP 3.0"
ECB,M_F_11.03.1_REF_FINREP 3.0,F_11.03.1-->F_11.03.1_REF__FINREP 3.0,M_F_11.03.1_REF_FINREP 3.0,EBA_FINREP_EBA_F_11.03.1_FINREP_3.0-Ind,FINREP_REF_F_11.03.1_REF_FINREP 3.0,"Mapping cubes, source cube: F_11.03.1, target cube: F_11.03.1_REF, version: FINREP 3.0"
ECB,M_F_19.00.a_REF_FINREP 3.0,F_19.00.a-->F_19.00.a_REF__FINREP 3.0,M_F_19.00.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_19.00.a_FINREP_3.0-Ind,FINREP_REF_F_19.00.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_19.00.a, target cube: F_19.00.a_REF, version: FINREP 3.0"
ECB,M_F_25.02.a_REF_FINREP 3.0,F_25.02.a-->F_25.02.a_REF__FINREP 3.0,M_F_25.02.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_25.02.a_FINREP_3.0-Ind,FINREP_REF_F_25.02.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_25.02.a, target cube: F_25.02.a_REF, version: FINREP 3.0"
ECB,M_F_13.02.1.a_REF_FINREP 3.0,F_13.02.1.a-->F_13.02.1.a_REF__FINREP 3.0,M_F_13.02.1.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_13.02.1.a_FINREP_3.0-Ind,FINREP_REF_F_13.02.1.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_13.02.1.a, target cube: F_13.02.1.a_REF, version: FINREP 3.0"
ECB,M_F_13.02.1.b_REF_FINREP 3.0,F_13.02.1.b-->F_13.02.1.b_REF__FINREP 3.0,M_F_13.02.1.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_13.02.1.b_FINREP_3.0-Ind,FINREP_REF_F_13.02.1.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_13.02.1.b, target cube: F_13.02.1.b_REF, version: FINREP 3.0"
ECB,M_F_13.03.1.b_REF_FINREP 3.0,F_13.03.1.b-->F_13.03.1.b_REF__FINREP 3.0,M_F_13.03.1.b_REF_FINREP 3.0,EBA_FINREP_EBA_F_13.03.1.b_FINREP_3.0-Ind,FINREP_REF_F_13.03.1.b_REF_FINREP 3.0,"Mapping cubes, source cube: F_13.03.1.b, target cube: F_13.03.1.b_REF, version: FINREP 3.0"
ECB,M_F_13.03.1.a_REF_FINREP 3.0,F_13.03.1.a-->F_13.03.1.a_REF__FINREP 3.0,M_F_13.03.1.a_REF_FINREP 3.0,EBA_FINREP_EBA_F_13.03.1.a_FINREP_3.0-Ind,FINREP_REF_F_13.03.1.a_REF_FINREP 3.0,"Mapping cubes, source cube: F_13.03.1.a, target cube: F_13.03.1.a_REF, version: FINREP 3.0"
ECB,M_SHSG4_ISIN_REF_1,SHSG4_ISIN-->SHSG4_ISIN_REF__1,M_SHSG4_ISIN_REF_1,ECB2_SHSG4_ISIN_1,SHS_REF_SHSG4_ISIN_REF_1,"Mapping cubes, source cube: SHSG4_ISIN, target cube: SHSG4_ISIN_REF, version: 1"
ECB,M_SHSG4_GROUP_REF_1,SHSG4_GROUP-->SHSG4_GROUP_REF__1,M_SHSG4_GROUP_REF_1,ECB2_SHSG4_GROUP_1,SHS_REF_SHSG4_GROUP_REF_1,"Mapping cubes, source cube: SHSG4_GROUP, target cube: SHSG4_GROUP_REF, version: 1"
ECB,M_SHSG4_ENTITY_REF_1,SHSG4_ENTITY-->SHSG4_ENTITY_REF__1,M_SHSG4_ENTITY_REF_1,ECB2_SHSG4_ENTITY_1,SHS_REF_SHSG4_ENTITY_REF_1,"Mapping cubes, source cube: SHSG4_ENTITY, target cube: SHSG4_ENTITY_REF, version: 1"
ECB,M_SHSG4_NON_ISIN_REF_1,SHSG4_NON_ISIN-->SHSG4_NON_ISIN_REF__1,M_SHSG4_NON_ISIN_REF_1,ECB2_SHSG4_NON_ISIN_1,SHS_REF_SHSG4_NON_ISIN_REF_1,"Mapping cubes, source cube: SHSG4_NON_ISIN, target cube: SHSG4_NON_ISIN_REF, version: 1"
ECB,M_A_00.01_REF_AE 3.2,A_00.01-->A_00.01_REF__AE 3.2,M_A_00.01_REF_AE 3.2,EBA_AE_EBA_A_00.01_AE_3.2,AE_REF_A_00.01_REF_AE 3.2,"Mapping cubes, source cube: A_00.01, target cube: A_00.01_REF, version: AE 3.2"
ECB,M_F_32.01_REF_AE 3.2,F_32.01-->F_32.01_REF__AE 3.2,M_F_32.01_REF_AE 3.2,EBA_AE_EBA_F_32.01_AE_3.2,AE_REF_F_32.01_REF_AE 3.2,"Mapping cubes, source cube: F_32.01, target cube: F_32.01_REF, version: AE 3.2"
ECB,M_F_33.00.a_REF_AE 3.2,F_33.00.a-->F_33.00.a_REF__AE 3.2,M_F_33.00.a_REF_AE 3.2,EBA_AE_EBA_F_33.00.a_AE_3.2,AE_REF_F_33.00.a_REF_AE 3.2,"Mapping cubes, source cube: F_33.00.a, target cube: F_33.00.a_REF, version: AE 3.2"
ECB,M_F_36.02.a_REF_AE 3.2,F_36.02.a-->F_36.02.a_REF__AE 3.2,M_F_36.02.a_REF_AE 3.2,EBA_AE_EBA_F_36.02.a_AE_3.2,AE_REF_F_36.02.a_REF_AE 3.2,"Mapping cubes, source cube: F_36.02.a, target cube: F_36.02.a_REF, version: AE 3.2"
ECB,M_F_35.00.b_REF_AE 3.2,F_35.00.b-->F_35.00.b_REF__AE 3.2,M_F_35.00.b_REF_AE 3.2,EBA_AE_EBA_F_35.00.b_AE_3.2,AE_REF_F_35.00.b_REF_AE 3.2,"Mapping cubes, source cube: F_35.00.b, target cube: F_35.00.b_REF, version: AE 3.2"
ECB,M_F_34.00.c_REF_AE 3.2,F_34.00.c-->F_34.00.c_REF__AE 3.2,M_F_34.00.c_REF_AE 3.2,EBA_AE_EBA_F_34.00.c_AE_3.2,AE_REF_F_34.00.c_REF_AE 3.2,"Mapping cubes, source cube: F_34.00.c, target cube: F_34.00.c_REF, version: AE 3.2"
ECB,M_F_32.03.a_REF_AE 3.2,F_32.03.a-->F_32.03.a_REF__AE 3.2,M_F_32.03.a_REF_AE 3.2,EBA_AE_EBA_F_32.03.a_AE_3.2,AE_REF_F_32.03.a_REF_AE 3.2,"Mapping cubes, source cube: F_32.03.a, target cube: F_32.03.a_REF, version: AE 3.2"
ECB,M_F_32.04.b_REF_AE 3.2,F_32.04.b-->F_32.04.b_REF__AE 3.2,M_F_32.04.b_REF_AE 3.2,EBA_AE_EBA_F_32.04.b_AE_3.2,AE_REF_F_32.04.b_REF_AE 3.2,"Mapping cubes, source cube: F_32.04.b, target cube: F_32.04.b_REF, version: AE 3.2"
ECB,M_F_36.02.c_REF_AE 3.2,F_36.02.c-->F_36.02.c_REF__AE 3.2,M_F_36.02.c_REF_AE 3.2,EBA_AE_EBA_F_36.02.c_AE_3.2,AE_REF_F_36.02.c_REF_AE 3.2,"Mapping cubes, source cube: F_36.02.c, target cube: F_36.02.c_REF, version: AE 3.2"
ECB,M_F_32.02.b_REF_AE 3.2,F_32.02.b-->F_32.02.b_REF__AE 3.2,M_F_32.02.b_REF_AE 3.2,EBA_AE_EBA_F_32.02.b_AE_3.2,AE_REF_F_32.02.b_REF_AE 3.2,"Mapping cubes, source cube: F_32.02.b, target cube: F_32.02.b_REF, version: AE 3.2"
ECB,M_F_36.01.b_REF_AE 3.2,F_36.01.b-->F_36.01.b_REF__AE 3.2,M_F_36.01.b_REF_AE 3.2,EBA_AE_EBA_F_36.01.b_AE_3.2,AE_REF_F_36.01.b_REF_AE 3.2,"Mapping cubes, source cube: F_36.01.b, target cube: F_36.01.b_REF, version: AE 3.2"
ECB,M_F_34.00.a_REF_AE 3.2,F_34.00.a-->F_34.00.a_REF__AE 3.2,M_F_34.00.a_REF_AE 3.2,EBA_AE_EBA_F_34.00.a_AE_3.2,AE_REF_F_34.00.a_REF_AE 3.2,"Mapping cubes, source cube: F_34.00.a, target cube: F_34.00.a_REF, version: AE 3.2"
ECB,M_F_33.00.b_REF_AE 3.2,F_33.00.b-->F_33.00.b_REF__AE 3.2,M_F_33.00.b_REF_AE 3.2,EBA_AE_EBA_F_33.00.b_AE_3.2,AE_REF_F_33.00.b_REF_AE 3.2,"Mapping cubes, source cube: F_33.00.b, target cube: F_33.00.b_REF, version: AE 3.2"
ECB,M_F_36.02.b_REF_AE 3.2,F_36.02.b-->F_36.02.b_REF__AE 3.2,M_F_36.02.b_REF_AE 3.2,EBA_AE_EBA_F_36.02.b_AE_3.2,AE_REF_F_36.02.b_REF_AE 3.2,"Mapping cubes, source cube: F_36.02.b, target cube: F_36.02.b_REF, version: AE 3.2"
ECB,M_F_35.00.a_REF_AE 3.2,F_35.00.a-->F_35.00.a_REF__AE 3.2,M_F_35.00.a_REF_AE 3.2,EBA_AE_EBA_F_35.00.a_AE_3.2,AE_REF_F_35.00.a_REF_AE 3.2,"Mapping cubes, source cube: F_35.00.a, target cube: F_35.00.a_REF, version: AE 3.2"
ECB,M_F_32.03.b_REF_AE 3.2,F_32.03.b-->F_32.03.b_REF__AE 3.2,M_F_32.03.b_REF_AE 3.2,EBA_AE_EBA_F_32.03.b_AE_3.2,AE_REF_F_32.03.b_REF_AE 3.2,"Mapping cubes, source cube: F_32.03.b, target cube: F_32.03.b_REF, version: AE 3.2"
ECB,M_F_36.01.c_REF_AE 3.2,F_36.01.c-->F_36.01.c_REF__AE 3.2,M_F_36.01.c_REF_AE 3.2,EBA_AE_EBA_F_36.01.c_AE_3.2,AE_REF_F_36.01.c_REF_AE 3.2,"Mapping cubes, source cube: F_36.01.c, target cube: F_36.01.c_REF, version: AE 3.2"
ECB,M_F_32.02.a_REF_AE 3.2,F_32.02.a-->F_32.02.a_REF__AE 3.2,M_F_32.02.a_REF_AE 3.2,EBA_AE_EBA_F_32.02.a_AE_3.2,AE_REF_F_32.02.a_REF_AE 3.2,"Mapping cubes, source cube: F_32.02.a, target cube: F_32.02.a_REF, version: AE 3.2"
ECB,M_F_32.04.a_REF_AE 3.2,F_32.04.a-->F_32.04.a_REF__AE 3.2,M_F_32.04.a_REF_AE 3.2,EBA_AE_EBA_F_32.04.a_AE_3.2,AE_REF_F_32.04.a_REF_AE 3.2,"Mapping cubes, source cube: F_32.04.a, target cube: F_32.04.a_REF, version: AE 3.2"
ECB,M_F_35.00.d_REF_AE 3.2,F_35.00.d-->F_35.00.d_REF__AE 3.2,M_F_35.00.d_REF_AE 3.2,EBA_AE_EBA_F_35.00.d_AE_3.2,AE_REF_F_35.00.d_REF_AE 3.2,"Mapping cubes, source cube: F_35.00.d, target cube: F_35.00.d_REF, version: AE 3.2"
ECB,M_F_35.00.c_REF_AE 3.2,F_35.00.c-->F_35.00.c_REF__AE 3.2,M_F_35.00.c_REF_AE 3.2,EBA_AE_EBA_F_35.00.c_AE_3.2,AE_REF_F_35.00.c_REF_AE 3.2,"Mapping cubes, source cube: F_35.00.c, target cube: F_35.00.c_REF, version: AE 3.2"
ECB,M_F_36.01.a_REF_AE 3.2,F_36.01.a-->F_36.01.a_REF__AE 3.2,M_F_36.01.a_REF_AE 3.2,EBA_AE_EBA_F_36.01.a_AE_3.2,AE_REF_F_36.01.a_REF_AE 3.2,"Mapping cubes, source cube: F_36.01.a, target cube: F_36.01.a_REF, version: AE 3.2"
ECB,M_F_34.00.b_REF_AE 3.2,F_34.00.b-->F_34.00.b_REF__AE 3.2,M_F_34.00.b_REF_AE 3.2,EBA_AE_EBA_F_34.00.b_AE_3.2,AE_REF_F_34.00.b_REF_AE 3.2,"Mapping cubes, source cube: F_34.00.b, target cube: F_34.00.b_REF, version: AE 3.2"